id,title,company,location,job_type,date_posted,url,created_at,source,description,skills,category
1058,Education and Training Specialist,Nurses and Midwives Council of Malawi (NMCM),"Lilongwe, Malawi",Full Time,6/16/2025,https://careersmw.com/job/education-and-training-specialist/,14:37.6,careersmw.com,"Full Time
Lilongwe, Malawi
Posted 2 hours ago





Nurses and Midwives Council of Malawi (NMCM) 



EMPLOYMENT OPPORTUNITIES
ORGANISATION BACKGROUND
Nurses and Midwives Council of Malawi (NMCM) is the regulatory body of Nurses and Midwives established in 1966 under the act of parliament Laws of Malawi Cap 36:02. NMCM is mandated to develop, maintain, monitor, evaluate and control the profession of Nursing and Midwifery thereby contributing to the national goal of promoting the health status of Malawians. As a regulatory, MCM has the role of regulating the education, training and practice, professional conduct of Nursing and Midwifery personnel in the country.
NMCM is inviting applications from suitably qualified and experienced candidates to fill following vacant position tenable at NMCM offices in Lilongwe.

Education and Training Specialist

For more details, visit Nurse and Midwives Council website, https://nmcm.org.mw/vacancies/
METHOD OF APPLICATION
Interested applicants should send their application letters and detailed Curriculum Vitae including three traceable referees, including previous employer, not later than June 27,
NMCM IS AN EQUAL GENDER BASED OPPORTUNITY EMPLOYER AND ONLY SHORTLISTED CANDIDATES WILL BE ACKNOWLEDGED.


Share this:Like this:Like Loading...",,
1059,Mechanic/Driver,Nurses and Midwives Council of Malawi (NMCM),"Lilongwe, Malawi",Full Time,6/16/2025,https://careersmw.com/job/mechanic-driver/,14:37.6,careersmw.com,"Full Time
Lilongwe, Malawi
Posted 2 hours ago





Nurses and Midwives Council of Malawi (NMCM) 



EMPLOYMENT OPPORTUNITIES
ORGANISATION BACKGROUND
Nurses and Midwives Council of Malawi (NMCM) is the regulatory body of Nurses and Midwives established in 1966 under the act of parliament Laws of Malawi Cap 36:02. NMCM is mandated to develop, maintain, monitor, evaluate and control the profession of Nursing and Midwifery thereby contributing to the national goal of promoting the health status of Malawians. As a regulatory, MCM has the role of regulating the education, training and practice, professional conduct of Nursing and Midwifery personnel in the country.
NMCM is inviting applications from suitably qualified and experienced candidates to fill following vacant position tenable at NMCM offices in Lilongwe.

Mechanic/Driver

For more details, visit Nurse and Midwives Council website, https://nmcm.org.mw/vacancies/
METHOD OF APPLICATION
Interested applicants should send their application letters and detailed Curriculum Vitae including three traceable referees, including previous employer, not later than June 27,
NMCM IS AN EQUAL GENDER BASED OPPORTUNITY EMPLOYER AND ONLY SHORTLISTED CANDIDATES WILL BE ACKNOWLEDGED.
 




To apply for this job email your details to violet@careersmw.com



Share this:Like this:Like Loading...",,
1060,Ground Labourer,Ministry of Youth and Sports,"Lilongwe, Malawi",Full Time,6/16/2025,https://careersmw.com/job/189310/,14:37.6,careersmw.com,"Full Time
Lilongwe, Malawi
Posted 2 hours ago





Ministry of Youth and Sports 



POST: GROUND LABOURER
GRADE: R
SALARY: Within Grade R Government Salary Scale Segment
LOCATION: Griffin Saenda Sports Complex under Ministry of Youth and Sports
RESPONSIBLE TO : Clerical Officer (Grade M)
QUALIFICATION

Applicants should be holders of either Malawi School Certificate of Education / Malawi Junior Certificate of Education.
Applicants must be between 25-45 years of age and should attach National Identity Card.

DUTIES

Maintaining and cultivating lawns
Carrying out lighter maintenance of hand tools and basic light machinery
Keeping the tool shed/mess room clean and tidy
Taking care of liter bins around the premises of the stadium
Erecting and dismantling “do it yourself (DIY) equipment, sports equipment
Marking and over marking sports pitches, running tracks, field events.
Cleaning sanitary facilities.
Conducting soil cultivation, digging, forking,mulching, watering, raking, weeding, edging, pruning plants, nursery bed preparation and planting.

METHOD OF APPLICATION
Interested and qualified applicants should submit their applications together with copies of their certificates to:
The Secretary
Ministry of Youth and Sports
P/Bag 384
LILONGWE 3
To reach him not later than Friday the 27th of June, 2025


Share this:Like this:Like Loading...",,
1061,Security Guard,Ministry of Youth and Sports,"Lilongwe, Malawi",Full Time,6/16/2025,https://careersmw.com/job/189309/,14:37.6,careersmw.com,"Full Time
Lilongwe, Malawi
Posted 2 hours ago





Ministry of Youth and Sports 



ADVERTISEMENT
SECURITY GUARD
POST: Security Guard
GRADE: P
SALARY: Within Grade P Government Salary Scale Segment
LOCATION: Ministry of Youth and Sports
RESPONSIBLE TO: Head Security Guard (Grade O)
QUALIFICATION
Applicants should be holders of either Malawi School Certificate of Education or Malawi Junior Certificate of Education. Those with experience in similar job will have an Added advantage. Applicants must be between 25-45 years of age and should attach National Identity Card.
DUTIES

Protecting all Government property within premises
Inspecting and patrolling premises regularly
Checking that all dolls and windows are closed after working hours
Reporting theft, vandalism and fire incidents to the appropriate authorities, police and Fire Brigade
Providing assistance and directing people to the appropriate offices
Any other duties assigned from time to time

METHODS OF APPLICATIONS
Interested and qualified applicants should submit their applications together with copies of their certificates to:
The Secretary
Ministry of Youth and Sports
P/Bag 384
LILONGWE 3
To reach him not later than Friday the 27th June, 2025


Share this:Like this:Like Loading...",,
1062,Drama Teacher,Hillview International School,"Lilongwe, Malawi",Full Time,6/16/2025,https://careersmw.com/job/189307/,14:37.6,careersmw.com,"Full Time
Lilongwe, Malawi
Posted 2 hours ago





Hillview International School 



Position: Drama Teacher
Overview
We are seeking an enthusiastic and experienced Drama Teacher to join our vibrant school community on a part-time basis. This role includes leading afterschool drama clubs, coaching students in performance skills, and planning and delivering school productions. The successful candidate will inspire a love of drama and contribute to the cultural life of the school.
Hillview International School is a modern, innovative, and growing institution located in the warm heart of Africa (Malawi). Our school provides a holistic education, emphasising academic excellence, independence, leadership, and social responsibility.
Situated on a beautiful campus in Limbe, Hillview serves a vibrant, family-oriented community, making it a truly rewarding place to work. Our Primary School feeds into our High School, now nearing its 10 year anniversary and through which our students have achieved remarkable outcomes, with 66% of all IGCSEs taken since the school began scoring A*/A/B and 86% scoring A*-C.
Specifications

Teaching High School drama;
Enthusiastic, conscientious, and energetic individual with a strong track record of producing excellent school shows;
The ability to deliver high-quality teaching to facilitate student learning and individual potential.

Start date: 01 September 2025
Application deadline: 31 August 2027
Requirements
Successful applicants will have:

A B.Ed or degree and PGCE or equivalent
Proven experience of drama teaching, and has successfully produced school productions in an international school setting
The ability to share outstanding practice and develop other colleagues
A creative and enthusiastic approach both in and out of the classroom
Excellent IT and interpersonal communication skills to work closely with students and parents

To Apply
Please send the following to recruitment@hillviewschool.mw.

A cover letter, briefly outlining your relevant skills & experience
CV (not more than 2 pages), including contact details of three referees, one of which should be your current employer.

Only shortlisted candidates will be contacted for an interview.
Hillview International School is committed to safeguarding and promoting the welfare of children and young people and will require relevant police clearance certificates / DBS checks. As per updated safeguarding guidelines online checks will be conducted prior to offer of contract.


Share this:Like this:Like Loading...",,
1073,Procurement and Asset Disposal Officer,Electricity Supply Corporation of Malawi (ESCOM) Limited,"Blantyre, Malawi",Full Time,6/14/2025,https://careersmw.com/job/189231/,14:37.6,careersmw.com,"Full Time
Blantyre, Malawi
Posted 2 days ago





Electricity Supply Corporation of Malawi (ESCOM) Limited 



The Electricity Supply Corporation of Malawi (ESCOM) Limited is incorporated under the Companies Act of the Laws of Malawi. Its core business is to procure, transmit and distribute electric power in Malawi as well as manage System Market Operations and Single Buyer in Malawi.
ESCOM is inviting applications from suitably qualified candidates to fill the following vacant positions currently existing in the Optic Fiber Directorate of the Corporation.
Procurement and Asset Disposal Officer (1 Position)
Grade: ES7
Location: Blantyre
Supervised by: Director
Purpose of the Job
To provide operational procurement and asset disposal leadership and ensure that procurement is processed in line with the Public Procurement and Disposal of Assets Act 2017 and other related regulations.
Roles and Responsibilities

Drafting and managing procurement contracts for goods, works, and services, including all related administration tasks.
Implementing, monitoring, and recommending updates to procurement and asset disposal policies, procedures, standards, and regulations.
Coordinating the procurement process by preparing bid documents, bid openings and evaluations, and liaising with requisitioning Divisions for accurate specifications.
Producing supplier performance reports, preparing official minutes and reports for relevant committees, and providing procurement and asset disposal advice to staff and management

Minimum Qualifications and Experience

Bachelor’s Degree in either Procurement and Supply, Supply Chain Management, Procurement and Logistics, Purchasing and Supply
3 years’ relevant work experience
Be a registered member of a Professional Body e.g., MIPS

APPLICATION METHOD: Hard Copies in an envelope clearly indicating the position applied for on top.
ATTACHMENTS: Application Letter, Curriculum Vitae with traceable referees and Copies of Certificates
CLOSING DATE: Wednesday, 25th June 2025.
ADDRESSED TO :
Director of Human Resources and Administration,
ESCOM House,
P. O. Box 2047,
Blantyre.
Only candidates possessing accredited Qualifications will be considered for interviews
ESCOM Ltd is an equal opportunity employer


Share this:Like this:Like Loading...",,
1074,Engineer – Presales (2 Positions),Electricity Supply Corporation of Malawi (ESCOM) Limited,Blantyre and Lilongwe,Full Time,6/14/2025,https://careersmw.com/job/189229/,14:37.6,careersmw.com,"Full Time
Blantyre and Lilongwe
Posted 2 days ago





Electricity Supply Corporation of Malawi (ESCOM) Limited 



The Electricity Supply Corporation of Malawi (ESCOM) Limited is incorporated under the Companies Act of the Laws of Malawi. Its core business is to procure, transmit and distribute electric power in Malawi as well as manage System Market Operations and Single Buyer in Malawi.
ESCOM is inviting applications from suitably qualified candidates to fill the following vacant positions currently existing in the Optic Fiber Directorate of the Corporation.
Engineer – Presales (2 Positions)
Grade: ES7
Location: Blantyre and Lilongwe
Supervised by: Senior Sales and Marketing Officer
Purpose of the Job
Provides the technical expertise required to win business and delight clients. By combining technical knowledge and sales skills, the role ensures that customers obtain solutions that meet their needs while also generating revenue development for the business. As technology advances, the function will remain critical in bridging the gap between technical capabilities and customer needs.
Roles and Responsibilities

Acting as the technical point of contact for potential customers during the sales process.
Understanding customer requirements and proposing tailored solutions that align with their needs.
Conducting product demonstrations and proof of concept (PoC) sessions to showcase the value and functionality of the product or service.
Customizing demonstrations to highlight features that are most relevant to the customer’s use.
Collaborating with the sales team to create technical proposals, RFPs (Request for Proposals), and RFIs (Request for Information).
Developing solution architectures and system designs that meet customer requirements.
Ensuring proposals are technically accurate, feasible, and aligned with the customer’s goals.
Building strong relationships with potential customers by demonstrating technical expertise and understanding their business challenges.
Training the sales team on technical aspects of the product or service to improve their ability to sell effectively.
Developing technical documentation and sales enablement tools to support the sales process.

Attributes and competencies

Strong knowledge of data centre, VPN, ISP products and services, telecom industry standards, and emerging technologies.
Ability to understand client needs and effectively match them with product value propositions.
Excellent presentation skills and the ability to explain technical concepts clearly to non-technical audiences.
Skilled in diagnosing technical issues and collaborating effectively with sales, engineering, and customer teams.

Minimum Qualifications and Experience 

Bachelor’s Degree in either Computer Engineering, Information Technology, Information Management, Computer Science, Telecommunications
3 Years relevant work experience
Registered Engineer with ICTAM or CIM

APPLICATION METHOD: Hard Copies in an envelope clearly indicating the position applied for on top.
ATTACHMENTS: Application Letter, Curriculum Vitae with traceable referees and Copies of Certificates
CLOSING DATE: Wednesday, 25th June 2025.
ADDRESSED TO :
Director of Human Resources and Administration,
ESCOM House,
P. O. Box 2047,
Blantyre.
Only candidates possessing accredited Qualifications will be considered for interviews
ESCOM Ltd is an equal opportunity employer


Share this:Like this:Like Loading...",,
1075,Engineer – Transmission,Electricity Supply Corporation of Malawi (ESCOM) Limited,"Lilongwe, Malawi",Full Time,6/14/2025,https://careersmw.com/job/189228/,14:37.6,careersmw.com,"Full Time
Lilongwe, Malawi
Posted 2 days ago





Electricity Supply Corporation of Malawi (ESCOM) Limited 



The Electricity Supply Corporation of Malawi (ESCOM) Limited is incorporated under the Companies Act of the Laws of Malawi. Its core business is to procure, transmit and distribute electric power in Malawi as well as manage System Market Operations and Single Buyer in Malawi.
ESCOM is inviting applications from suitably qualified candidates to fill the following vacant positions currently existing in the Optic Fiber Directorate of the Corporation.
Engineer – Transmission (1 Position)
Grade: ES7
Location: Lilongwe
Supervised by : Senior Engineer Transmission
Purpose of the Job
To develop and implement end-to-end solutions that are consistent with business objectives and technological requirements.
Roles and Responsibilities

Planning and designing telecommunications systems, including voice, data, and wireless networks, ensuring they meet organizational needs.
Performing routine maintenance tasks, such as backups, security updates, and hardware maintenance, to keep systems running smoothly.
Diagnosing and resolving network and system issues, and providing technical support to end-users.
Upgrading systems and infrastructure to keep up with technology advancements.
Ensuring systems and networks compliance with regulations.
Working with cross-functional teams to develop and optimize network architecture and integrate new technologies.
Diagnosing and resolving complex network and system issues.

Attributes and competencies

Proficient in data centre technologies, cloud platforms (e.g., AWS, Azure), automation tools, and monitoring solutions.
Holds relevant certifications such as AWS Certified Solutions Architect, Microsoft Azure Solutions Architect, or TOGAF.
Skilled in analysing complex requirements, designing efficient solutions, and managing large-scale, cross-functional projects.
Strong interpersonal skills for stakeholder engagement and adherence to safety protocols when working with hazardous equipment.
Proven problem-solving skills with experience and background in solving complex design, network, and circuit problems and issues.
Good interpersonal, negotiation and communications skills
Registered with MEI

Minimum Qualifications and Experience

Bachelor of of Science in either Electrical Engineering, Telecommunications or Electronics
3 Years relevant work experience
Registered with MEI

APPLICATION METHOD: Hard Copies in an envelope clearly indicating the position applied for on top.
ATTACHMENTS: Application Letter, Curriculum Vitae with traceable referees and Copies of Certificates
CLOSING DATE: Wednesday, 25th June 2025.
ADDRESSED TO :
Director of Human Resources and Administration,
ESCOM House,
P. O. Box 2047,
Blantyre.
Only candidates possessing accredited Qualifications will be considered for interviews
ESCOM Ltd is an equal opportunity employer


Share this:Like this:Like Loading...",,
1076,Engineer – Billing,Electricity Supply Corporation of Malawi (ESCOM) Limited,"Blantyre, Malawi",Full Time,6/14/2025,https://careersmw.com/job/189230/,14:37.6,careersmw.com,"Full Time
Blantyre, Malawi
Posted 2 days ago





Electricity Supply Corporation of Malawi (ESCOM) Limited 



The Electricity Supply Corporation of Malawi (ESCOM) Limited is incorporated under the Companies Act of the Laws of Malawi. Its core business is to procure, transmit and distribute electric power in Malawi as well as manage System Market Operations and Single Buyer in Malawi.
ESCOM is inviting applications from suitably qualified candidates to fill the following vacant positions currently existing in the Optic Fiber Directorate of the Corporation.
Engineer – Billing (1 Position)
Grade: ES7
Location : Blantyre
Supervised by: Senior sales and Marketing Officer
Purpose of the Job
Responsible for managing billing systems and processes within the business and ensuring accurate and efficient billing for services offered by OFC.
Roles and Responsibilities

Analysing specifications and contracts to determine billing requirements.
Generating and submitting accurate invoices to clients or stakeholders.
Ensuring invoices align with milestones, deliverables, or contractual terms.
Reviewing and interpreting contracts to ensure billing compliance.
Tracking variations, change orders, and additional work to update billing accordingly.
Preparing bills of quantities (BOQ) for accurate billing.
Collaborating with technical and finance teams to gather billing-related data.
Resolving discrepancies or disputes related to billing.
Maintaining detailed records of billing activities, payments, and project progress.
Ensuring billing processes comply with legal, regulatory, and organizational standards.
Addressing client queries related to invoices and payments.

Attributes and competencies

Strong knowledge of telecommunications principles combined with project management expertise.
Proficiency in billing software, accounting tools, and advanced MS Excel skills.
Analytical, detail-oriented mind-set with solid understanding of contracts, legal terms, and financial regulations.
Excellent communication and negotiation skills supported by accounting knowledge.

Minimum Qualifications and Experience

Bachelor’s Degree in either Statistics, Mathematics, Computer Engineering, Information Technology, information Management/Computer Science, Telecommunications
3 Years relevant experience in IT/CT/Computer Science/Information Systems/Data Science
Professional registration with any professional bodies applicable.

APPLICATION METHOD: Hard Copies in an envelope clearly indicating the position applied for on top.
ATTACHMENTS: Application Letter, Curriculum Vitae with traceable referees and Copies of Certificates
CLOSING DATE: Wednesday, 25th June 2025.
ADDRESSED TO :
Director of Human Resources and Administration,
ESCOM House,
P. O. Box 2047,
Blantyre.
Only candidates possessing accredited Qualifications will be considered for interviews
ESCOM Ltd is an equal opportunity employer


Share this:Like this:Like Loading...",,
1077,Senior Technician – Transmission,Electricity Supply Corporation of Malawi (ESCOM) Limited,"Mangochi, Malawi",Full Time,6/14/2025,https://careersmw.com/job/189232/,14:37.6,careersmw.com,"Full Time
Mangochi, Malawi
Posted 2 days ago





Electricity Supply Corporation of Malawi (ESCOM) Limited 



The Electricity Supply Corporation of Malawi (ESCOM) Limited is incorporated under the Companies Act of the Laws of Malawi. Its core business is to procure, transmit and distribute electric power in Malawi as well as manage System Market Operations and Single Buyer in Malawi.
ESCOM is inviting applications from suitably qualified candidates to fill the following vacant positions currently existing in the Optic Fiber Directorate of the Corporation.
Senior Technician Transmission (1 Position)
Grade: ES9
Location: Mangochi
Supervised by: Engineer, Transmission
Purpose of the Job
To assist in installation, maintenance, and repair of fibre optic cables for high-speed data transmission and communication infrastructure.
Roles and Responsibilities

Installing, testing, troubleshooting, and repairing fiber optic systems to ensure proper function and alignment.
Maintaining detailed records of infrastructure, anomalies, and corrective actions;
Conducting regular inspections and upgrades.
Working closely with project managers and engineering teams to optimize network operations.
Providing training and technical support to junior technicians and team members.

Minimum Qualifications and Experience

Diploma in Electrical and Electronics Engineering, Telecommunications or ICT
3 years’ relevant work experience

APPLICATION METHOD: Hard Copies in an envelope clearly indicating the position applied for on top.
ATTACHMENTS: Application Letter, Curriculum Vitae with traceable referees and Copies of Certificates
CLOSING DATE: Wednesday, 25th June 2025.
ADDRESSED TO :
Director of Human Resources and Administration,
ESCOM House,
P. O. Box 2047,
Blantyre.
Only candidates possessing accredited Qualifications will be considered for interviews
ESCOM Ltd is an equal opportunity employer


Share this:Like this:Like Loading...",,
1078,Technician – Operations (4 Positions),Electricity Supply Corporation of Malawi (ESCOM) Limited,"Blantyre, Malawi",Full Time,6/14/2025,https://careersmw.com/job/189233/,14:37.6,careersmw.com,"Full Time
Blantyre, Malawi
Posted 2 days ago





Electricity Supply Corporation of Malawi (ESCOM) Limited 



The Electricity Supply Corporation of Malawi (ESCOM) Limited is incorporated under the Companies Act of the Laws of Malawi. Its core business is to procure, transmit and distribute electric power in Malawi as well as manage System Market Operations and Single Buyer in Malawi.
ESCOM is inviting applications from suitably qualified candidates to fill the following vacant positions currently existing in the Optic Fiber Directorate of the Corporation.
Technician – Operations (4 Positions)
Grade: ES10
Location: Blantyre
Supervised by: NOC Engineer
Purpose of the Job
The role is responsible for monitoring and troubleshooting network infrastructure to ensure optimal performance and minimal downtime. NOC Technician serves as the central hub in OFC network systems and telecommunications networks.
Roles and Responsibilities

Continuously monitoring network performance and systems using specialized tools and sottware
Identifying and responding to alerts, anomalies, or outages in real-time.
Troubleshooting and resolving network issues, including connectivity problems, hardware failures, and software malfunctions.
Escalating complex issues to senior engineers or specialized teams when necessary.
Maintaining detailed logs of incidents, resolutions, and network performance metrics.
Ticketing management
Generating reports on network uptime, performance, and incident trends.
Providing technical support to internal teams or external customers experiencing network-related issues.

Attributes and competencies

Strong understanding of networking concepts.
Familiarity with network monitoring tools.
Knowledge of network hardware
Basic understanding of operating systems and server management.
Ability to diagnose and resolve network issues quickly and efficiently.
Strong analytical skills to interpret data and identify trends.
Excellent verbal and written communication skills to interact with team members and customers.
Keen attention to detail to identify and address potential issues before they escalate.
Ability to prioritize tasks and manage time effectively in a fast-paced environment.

Minimum Qualifications and Experience

Diploma in Information Communication Technology
2 Year’s relevant work experience in ICT, Telecommunications or Information Systems

APPLICATION METHOD: Hard Copies in an envelope clearly indicating the position applied for on top.
ATTACHMENTS: Application Letter, Curriculum Vitae with traceable referees and Copies of Certificates
CLOSING DATE: Wednesday, 25th June 2025.
ADDRESSED TO :
Director of Human Resources and Administration,
ESCOM House,
P. O. Box 2047,
Blantyre.
Only candidates possessing accredited Qualifications will be considered for interviews
ESCOM Ltd is an equal opportunity employer


Share this:Like this:Like Loading...",,
1079,Technician – Transmission (2 Positions),Electricity Supply Corporation of Malawi (ESCOM) Limited,Blantyre & Lilongwe,Full Time,6/14/2025,https://careersmw.com/job/189234/,14:37.6,careersmw.com,"Full Time
Blantyre & Lilongwe
Posted 2 days ago





Electricity Supply Corporation of Malawi (ESCOM) Limited 



The Electricity Supply Corporation of Malawi (ESCOM) Limited is incorporated under the Companies Act of the Laws of Malawi. Its core business is to procure, transmit and distribute electric power in Malawi as well as manage System Market Operations and Single Buyer in Malawi.
ESCOM is inviting applications from suitably qualified candidates to fill the following vacant positions currently existing in the Optic Fiber Directorate of the Corporation.
Technician – Transmission (2 Positions)
Grade: ES10
Location: Blantyre & Lilongwe
Supervised by: Engineer, Transmission.
Purpose of the Job
To facilitate the installation, maintenance, and repair of fibre optic cables for high-speed data transmission and communication infrastructure.
Roles and Responsibilities

Installing fibre optic systems and ensuring their proper function and alignment.
Testing and troubleshooting issues with the fibre network and implementing necessary repairs or adjustments.
Conducting regular inspections and performing system upgrades as required to meet evolving technological standards.
Coordinating with project managers and other engineering staff to streamline network operations.

Minimum Qualifications and Experience

Diploma in either Electrical Engineering, Telecommunications or Electronics
3 years’ relevant work experience

APPLICATION METHOD: Hard Copies in an envelope clearly indicating the position applied for on top.
ATTACHMENTS: Application Letter, Curriculum Vitae with traceable referees and Copies of Certificates
CLOSING DATE: Wednesday, 25th June 2025.
ADDRESSED TO :
Director of Human Resources and Administration,
ESCOM House,
P. O. Box 2047,
Blantyre.
Only candidates possessing accredited Qualifications will be considered for interviews
ESCOM Ltd is an equal opportunity employer


Share this:Like this:Like Loading...",,
1080,Data Science Advisor,GIZ Malawi,"Lilongwe, Malawi",Full Time,6/14/2025,https://careersmw.com/job/189215/,14:37.6,careersmw.com,"Full Time
Lilongwe, Malawi
Posted 2 days ago





GIZ Malawi 



JOB ADVERTISEMENT FOR A DATA SCIENCE ADVISOR
As a federal enterprise, the Deutsche Gesellschaft für Internationale Zusammenarbeit (GIZ) GmbH supports the German Government in achieving its objective in the field of international cooperation for sustainable development. GIZ operates in more than 130 countries around the globe. In Malawi, GIZ has been working for more than 50 years. Malawi is a priority for German international cooperation and currently focuses on three priority areas: health and social protection, good financial governance and private sector development in rural areas. In addition to our work on these areas, we also work on food systems and nutrition.
A. BACKGROUND
The Malawi German Health Programme (MGHP) is the technical cooperation programme of the German Development Cooperation, commissioned by the German Ministry of Economic Cooperation and Development, BMZ, and implemented by GIZ. MGHP provides technical support to the Ministry Health (MOH), regulatory bodies, academic institutions, and implements interventions in the four target districts of Dedza, Lilongwe, Mchinji and Ntcheu. The current programme phase runs from 01.08.2023 until 31.07.2029. The overall aim of MGHP is to improve the provision of high-quality services for women and young people with and without disabilities in the area of sexual and reproductive health and rights (SRHR).
The program focuses on 3 outputs (1) SRHR Service Delivery, (2) SRHR management (3) Strengthening the Public Health Institute of Malawi (PHIM). Output 3 is a multi-donor action, jointly co-financed by the European Union and BMZ under the Team Europe Initiative (TEI) on “Strengthening National Public Health Institutes (NPHIs) in Africa”. The main objective of output 3 is to strengthen the institutional capacity of PHIM to provide essential public health services. The specific objectives for output 3 include:

Specific Objective 1: Establish/enhance regional and international links and capacity of PHIM with African and European NPHIs for public health research, knowledge and information gathering that drive evidence-based policy advice, public health workforce training, and advocacy
Specific Objective 2: Improved delivery of the Core public health functions by PHIM
Specific Objective 3: More effective use of digital health data by PHIM

The multi-donor action will support PHIM in strengthening regional and bilateral collaborations among NPHIs, particularly with European NPHIs, to develop and promote evidence-driven policy and practice, and advance knowledge transfer.
It focuses on organizational development, supporting PHIM in becoming a semi-autonomous entity and enhancing its resource mobilization. The project blends capacity-building on various research processes and translation of evidence to inform policy with particular focus on SHR, while supporting PHIM to incorporate gender perspectives into evidence generation.
Additionally, it aims to enhance digital health expertise and data management skills, while upgrading the surveillance and monitoring system according to a jointly developed Reproductive Maternal Neonatal Child Health (RMNCH) framework and improving digital health infrastructure. These efforts are intended to strengthen PHIM’s role, resources and capacities to transform research and policymaking, thereby reinforcing an equitable public health system in Malawi.
As part of this multi-donor action GIZ is recruiting a Data Science Advisor to be seconded to the Public Health Institute of Malawi (PHIM) within output 3 of MGHP.
RESPONSIBILITIES
The data science advisor will have the following core responsibilities:

Project management and coordination overseeing data science and digital health related project activities including capacity building on data management, development of SOPs, and the development and implementation of the RMNCH framework
Support in strengthening PHIMs capacity in data management, analysis and use according to priorities and need
Support PHIM in regional exchange and collaborations on data analysis and sharing
Provide strategic technical advice on data management and analysis for PHIMs work and ensure alignment with other stakeholders
Support PHIM in clarifying and defining roles and responsibilities around data management and analysis within PHIM and with MOH or other relevant entities
Develop and revise thorough documentation of project activities
Organise and facilitate workshops and events
Develop and facilitate trainings on identified capacity building needs and identify suitable further national or international courses relevant
Support PHIM in strengthening collaboration and network between PHIM, DHD, academic institutions and other key public health data and digital health stakeholders nationally and internationally, within and beyond the project.
Support PHIM in the development and implementation of SOPs for the data management of public health data such as research and surveillance data

In this context, the position holder performs the following tasks in close collaboration with PHIM and GIZ Technical Advisors:
C. TASKS
Technical advice

Project management and coordination including overseeing consultants work and ensuring smooth coordination between PHIM, RHD, DHD, the consultants and other national or international stakeholders
Support PHIM in further identifying digital and data management support needs
Define areas for support on data management, analysis and visualisation and recommended measures to strengthen PHIMs capacity
Provide technical and strategic advice in technical discussions with PHIM and partners
Support PHIM in the development and documentation of data management and analysis SOPs, ensuring the SOPs are effective and comprehensive
Identify and prioritize digital health infrastructure needs
Manage infrastructure procurement and ensure adequate installation and training for the new infrastructure
Organise, facilitate and document workshops, trainings and meetings
Ensure activities align with stakeholder priorities and strategic goals
Develop and revise thorough documentation for project activities

Planning, support and coordination

Coordinate closely with other donors and partners supporting PHIM, ensuring alignment and develop joint plans where relevant
Support transparent communication, documentation and coordination between PHIM, DHD, MOH, consultants, GIZ and other key stakeholders
Ensure documentation and reporting of project activities to GIZ and EU
Manage administrative processes around the project implementation (e.g. travel arrangements, procurements and workshop organisation)
Develop and input to the project design and contracting of entities for the project implementation

Other duties/additional tasks

Ensure adherence to EU communication and visibility guidelines during project implementation
Perform other duties and tasks at the request by PHIM or GIZ management

D. REQUIRED QUALIFICATIONS, COMPETENCIES AND EXPERIENCE
Qualifications

Master’s Degree in Data Science, Health Informatics, Digital Health or related field

Professional experience

7 years professional experience in project management in the health sector with a focus on surveillance and monitoring systems
4 years professional experience in Data management, Informatics or similar within the health sector
4 years professional experience in at least four of the following areas.

Multi-stakeholder project management, overseeing consultants and coordination of various stakeholders including consultants, academic institutions, MoH and international partners within the health sector Developing and facilitating trainings for organisations on data management, data protection, analytics, modelling and visualisation for improved data-driven decision-making
Development and implementation of data protection measures for the secure handling of public health information
Conducing data analysis, visualization and modelling using R, python, power BI and/or Superset Developing or managing DHIS platforms including database management
Defining and implementing data management processes and developing standard operating procedures (SOPs) for data management, protection, cleaning, analysis, or visualization



Technical Competencies

Strong project management skills, including planning, execution, and monitoring
Excellent organizational and facilitation skills for workshops and training sessions
Proficiency in technical documentation of project activities and development of training materials
Strategic advisory skills to provide expert technical advice on project development and implementation
Strong communication and collaboration skills to work effectively with diverse stakeholders
Knowledge of relevant technologies and tools for data management, digital health infrastructure, and data protection

Additional Competencies

Strong team player with the ability to work independently
Familiarity with gender-transformative approaches in health programs
Understanding of digital health information systems, policies, strategies and frameworks
Proficiency in using standard office software (MS Office) and relevant project management tools
Ability to work in a multi-cultural environment and manage multiple tasks simultaneously
Willingness to upskill as performed required by the tasks to be
Strong English and Chichewa language skills

It is expected that the period of employment will run from 01.08.2025 until 30.04.2029.
E. HOW TO APPLY
Interested candidates meeting the above requirements must submit the following:

Electronic one-paged cover letter
Electronic detailed Curriculum Vitae (CV)
Copies of Certificates

The above documents should be sent to giz-malawi-hr@giz.de and the following reference code of the call for application is strictly to be indicated in the subject line of the applicant’s email: GIZ/MGHP/037/Name of applicant.
All applications should be addressed to:
The Head of HR
GIZ Malawi
P.O. Box 31131
LILONGWE 3.
The deadline for receiving applications is 23rd June 2025. Only shortlisted candidates who meet the above requirements will be contacted.
GIZ is an equal opportunity employer and welcomes applications from individuals regardless of gender, disability, race, ethnicity, religion, age, or any other protected characteristic. We embrace diversity and believe that inclusivity in the workplace is essential to our success, and we are committed to creating a work environment where all employees are valued and respected.


Share this:Like this:Like Loading...",,
